"Olive Garden Layton #0021206","675 N. Ring Road","Layton","UT","84041","41.0760389","-111.97675459999999"
"Osaka Japanese Restaurant","918 W. Heritage Blvd. #300","Layton","UT","84041","41.0841468","-111.98299639999999"
"Outback Steakhouse Layton","1664 N. 1200 West","Layton","UT","84041","41.0849231","-111.98561889999999"
"Pizza Pie Café Layton","1938 Woodland Park Drive","Layton","UT","84041","41.08763","-111.98309"
"Poor Boys BBQ & DAWGS","865 South Highway 198","Layton","UT","84561","0.0","0.0"
"Rancheritos Layton","423 North Main","Layton","UT","84041","41.066699199999995","-111.9725064"
"Red Lobster #0010674 Layton","979 North 400 West","Layton","UT","84041","41.0743034","-111.9745935"
"Red Robin Layton","1562 N. Woodland Pk. Dr.","Layton","UT","84041","41.0825451","-111.983704"
"Rumbi Island Grill Layton","748 W. Antelope Dr., #A","Layton","UT","84041","41.0894806","-111.9800209"
"Sitara of India Layton","2672 N. Hill Field Road","Layton","UT","84041","41.0987558","-111.972921"
"Sizzler Layton","1171 North 400 West","Layton","UT","84041","41.0773154","-111.97413549999999"
"Subway Layton","1515 N. Main Street","Layton","UT","84041","41.0818258","-111.9928591"
"Taco Bell Layton E. #33175","1180 East Highway 193","Layton","UT","84040","41.101184599999996","-111.9441197"
"Taco Bell Layton N #33155","885 N. Main Street","Layton","UT","84041","41.0727616","-111.97950929999999"
"Taste of Britain Layton","1095 North Main Street","Layton","UT","84041","41.0755628","-111.9825779"
"The Habit Burger Grill Layton","508 W Antelope Drive","Layton","UT","84041","41.0896693","-111.97565890000001"
"Training Table Layton","955 North 400 West","Layton","UT","84041","41.0739464","-111.973821"
"Valeries Taco Shop Layton","1068 North Main","Layton","UT","84041","41.0751372","-111.98139940000002"
"Wendy's # 6062","1105 North 400 West","Layton","UT","84041","41.076363799999996","-111.974168"
"Wendy's # 6063","1344 East Highway 193","Layton","UT","84040","41.100792299999995","-111.9413723"
"Arctic Circle #108","570 . Main Street","Lehi","UT","84043","40.3878288","-111.84046280000001"
"Buffalo Wild Wings Acct #026051-0470","92 N. 1200 East","Lehi","UT","84043","40.3890016","-111.8254857"
"Culvers Lehi","1374 E. Main Street","Lehi","UT","84043","40.3881133","-111.828467"
"Del Taco Lehi","3633 N. Thanksgiving Way","Lehi","UT","84043","40.4327641","-111.89440789999999"
"Dickey's BBQ/Starbucks Lehi","2951 W. Clubhouse Drive","Lehi","UT","84043","40.4308498","-111.89619970000001"
"Firehouse Subs/Mtn West","2975 West Clubhouse Dr., Ste A&B","Lehi","UT","84043","40.3916172","-111.8507662"
"Gandalfo's Deli","114 South 850 East","Lehi","UT","84043","40.3871756","-111.83585319999999"
"Gorilla Car Wash","1402 E. 3500 North","Lehi","UT","84043","40.430656000000006","-111.82800499999999"
"Harvest Restaurant","3003 N. Thanksgiving Way","Lehi","UT","84043","40.4261811","-111.887597"
"Hibachi House Lehi","1438 E. Main Street, Ste #102","Lehi","UT","84043","40.3874415","-111.8268428"
"IM Flash Technologies","1550 East 3400 North","Lehi","UT","84043","40.431179","-111.850704"
"JCW’s Charbroiled Burgers Lehi","3605 Thanksgiving Way","Lehi","UT","84043","40.4325347","-111.8944664"
"Kneaders Bakery & Café","1384 East State Rd 92","Lehi","UT","84043","40.431680899999996","-111.8234385"
"La Fountain Lehi","101 N. 1200 East, Ste #A-6","Lehi","UT","84043","40.3894756","-111.8274197"
"Megaplex @ Thanksgiving Point","2935 Thanksgiving Way","Lehi","UT","84043","40.423894","-111.88525489999999"
"Mo' Bettah / Greek Slouvaki","2975 W. Clubhouse Dr., Ste C & D","Lehi","UT","84043","40.3916172","-111.8507662"
"Moochies Meatballs","380 North 850 East","Lehi","UT","84043","40.3921555","-111.8364605"
"Museum of Natural Curiosity","3003 N. Thanksgiving Point","Lehi","UT","84043","40.4261811","-111.887597"
"Outlets @ Traverse Mountain","3700 North Cabelas Blvd.","Lehi","UT","84043","40.43503140000001","-111.88460409999999"
"Pizza Studio Lehi","3725 N. Thanksgiving Way","Lehi","UT","84043","40.4333503","-111.89546449999999"
"Seven Peaks/Trafulga","1320 North 300 West","Lehi","UT","84043","40.4029279","-111.85394140000001"
"Subway Lehi","2851 W. Clubhouse Dr., #175","Lehi","UT","84043","40.430794999999996","-111.895389"
"Sweet Tooth Fairy Lehi","770 East Main Street # 238","Lehi","UT","84043","40.38782930000001","-111.8371761"
"Taco Time Lehi","1750 West Main Street","Lehi","UT","84043","40.3878136","-111.8773391"
"Tokyo Steakhouse","127 East Main, Unit G","Lehi","UT","84043","40.3884085","-111.8465203"
"Top Stop #30 Lehi","114 South 850 East","Lehi","UT","84043","40.3871756","-111.83585319999999"
"Trellis Café","3003 N. Thanksgiving Way","Lehi","UT","84043","40.4261811","-111.887597"
"Tsunami Lehi (LL Pumped)","1616 W. Traverse Parkway","Lehi","UT","84043","40.4326673","-111.8759313"
"Vivint Lehi","3401 N. Ashton Blvd.","Lehi","UT","84043","40.4299047","-111.8971372"
"Wendy's Lehi","10950 N. Frontage Road","Lehi","UT","84043","40.429691","-111.887233"
"Z Double Pine LLC","3300 W. Clubhouse Drive","Lehi","UT","84043","40.428881000000004","-111.902143"
"Arctic Circle Lindon","770 N. State","Lindon","UT","84042","40.351556699999996","-111.70013279999999"
"Better Body Foods","1762 W. 20 South","Lindon","UT","84062","40.3378969","-111.7568036"
"Better Body Foods (SD)","1762 W. 20 South","Lindon","UT","84062","40.3378969","-111.7568036"
"China Village","133 South State Street","Lindon","UT","84042","40.335436699999995","-111.7143976"
"Galilee Grill & Bakery","131 South State Street","Lindon","UT","84042","40.3354746","-111.7143305"
"The Pizza Factory","291 West 400 North","Lindon","UT","84042","40.342541399999995","-111.7249638"
"The Smoking Apple","70 North State Street","Lindon","UT","84042","40.3388801","-111.7172755"
"Vivant Lindon","500 S. 500 West","Lindon","UT","84042","40.32821330000001","-111.72650759999999"
"Arctic Circle #117","930 S State Highway 89","Logan","UT","84321","41.71437110000001","-111.8366614"
"Black Pearl","2095 N. Main Street","Logan","UT","84341","41.77080240000001","-111.8353359"
"Buffalo Wild Wings Acct # 026051-0690","43 E. 1400 North","Logan","UT","84341","41.757828100000005","-111.83281"
"Center Street Grill","18 East Center Street","Logan","UT","84321","41.7310431","-111.83453159999999"
"Chuck-A-Rama Logan","138 South Main Street","Logan","UT","84341","41.7290774","-111.8345052"
"Even Stevens Logan","131 North Main Strret","Logan","UT","804321","41.7339744","-111.83537059999999"
"Herm's Inn","1435 East Canyon Road","Logan","UT","84321","41.740763099999995","-111.7995529"
"Icon Health and Fitness","1500 South 1000 West","Logan","UT","84321","41.704566799999995","-111.8595904"
"Lee's Marketplace Logan","555 East 1400 North","Logan","UT","84341","41.7589032","-111.8202642"
"Olive Garden Logan #0021632","1220 North Main Street","Logan","UT","84341","41.754062","-111.83400479999999"
"Taco Bell Logan W. #33179","1130 S. 100 West","Logan","UT","84321","41.7123723","-111.8394285"
"Taco Time Logan","90 East 400 North","Logan","UT","84321","41.738688599999996","-111.8324748"
"Top Stop Logan","1936 North Main","Logan","UT","84321","41.766349999999996","-111.83348099999999"
"Wendy's Logan N.","1305 North Main Street","Logan","UT","84341","41.7558808","-111.8348731"
"Wendy's Logan S.","895 S. Main Street","Logan","UT","84321","41.7150147","-111.8371706"
"Arctic Circle #114","8339 W. 3500 South","Magna","UT","84044","40.6960846","-112.08992529999999"
"El Habanero","8164 West 3500 South","Magna","UT","84044","40.6967515","-112.08615429999999"
"Grub Box Restaurant","8535 West 2700 South","Magna","UT","84044","40.710578","-112.09526199999999"
"La Authentica Market","8120 West 3500 South","Magna","UT","84044","40.6969798","-112.08477429999999"
"Taco Bell Magna # 33180","3545 S. 8400 West","Magna","UT","84044","40.6954905","-112.0911907"
"Wendy's # 6064","3490 South 8000 West","Magna","UT","84044","40.6968447","-112.0828265"
"Arby’s #5118","741 E. Fort Union Blvd.","Midvale","UT","84047","40.6216528","-111.87035069999999"
"Arby's Bingham Junction","7121 S. Bingham Junction Blvd.","Midvale","UT","84047","40.622048","-111.910844"
"Arctic Circle #205","7210 S. State","Midvale","UT","84047","40.620380999999995","-111.8911017"
"Asian Star","7588 S. Union Park Avenue","Midvale","UT","84047","40.613479999999996","-111.85745229999999"
"Astro Burger Midvale","6863 So. State Street","Midvale","UT","84047","40.6266883","-111.889601"
"Astro Burger Midvale (HJ)","6863 S. State Street","Midvale","UT","84047","40.6266883","-111.889601"
"Belgian Waffle & Omelet Inn","7331 S. 900 East","Midvale","UT","84047","40.6176959","-111.8658377"
"Buca di Beppo Midvale","935 E. Ft. Union Blvd.","Midvale","UT","84047","40.6229078","-111.8650337"
"Buffalo Wild Wings Acct # 026051-0687","985 Fort Union Avenue","Midvale","UT","84047","40.6235652","-111.8637038"
"Bumblebee's BBQ & Grill","7962 S. State Street","Midvale","UT","84047","40.6066192","-111.89101819999999"
"Century 16/Cinemark","7670 S. Union Park Avenue","Midvale","UT","84047","40.6113583","-111.8558882"
"Chabaar","87 West 7200 South","Midvale","UT","84047","40.620585899999995","-111.89352219999999"
"Chick-fil-A Midvale","1088 East Fort Union Blvd.","Midvale","UT","84047","40.623365","-111.8614638"
"Chili’s #0902 Midvale","1070 E. Ft. Union Blvd.","Midvale","UT","84047","40.622507","-111.861914"
"Costa Vida Midvale","7101 S. Bingham Junction Blvd.","Midvale","UT","84047","40.6220668","-111.9134318"
"Culvers Midvale","7165 S. Bingham Junction Blvd.","Midvale","UT","84047","40.6213055","-111.9118101"
"Denny’s Midvale East","7051 South 1300 East","Midvale","UT","84047","40.623637099999996","-111.8551315"
"Denny’s Midvale West","401 West 7200 South","Midvale","UT","84047","40.620634","-111.9015306"
"Dickey*s Barbecue Midvale","1082 East Fort Union Blvd.","Midvale","UT","84047","40.6221044","-111.8613601"
"El Taconazo","7962 South State Street","Midvale","UT","84047","40.6066192","-111.89101819999999"
"Epic Casual Dining","707 East Fort Union","Midvale","UT","84047","40.620799399999996","-111.8719502"
"Famous Dave's BBQ Midvale","1166 East Ft. Union Blvd.","Midvale","UT","84047","40.625330999999996","-111.858002"
"Freddy's Frozen Custard & Steakburgers","718 W. Blue Vista Lane","Midvale","UT","84047","40.6189368","-111.9107772"
"Hoof & Vine","7680 S. Union Park Avenue","Midvale","UT","84047","40.6115863","-111.8554597"
"Hooter's","7157 South State Street","Midvale","UT","84047","40.6215786","-111.8901575"
"Ichiro Buffet","220 West 7200 South","Midvale","UT","84047","40.6213335","-111.89820279999999"
"Iggy’s Sports Grill Midvale (Closed)","7640 South 1300 East","Midvale","UT","84047","40.6119847","-111.85606200000001"
"IN-N-OUT BURGER #261","7206 S. Union Park Avenue","Midvale","UT","84047","40.6203401","-111.85673270000001"
"It's Tofu","6949 South 1300 East","Midvale","UT","84047","40.6248022","-111.8537829"
"Itto Sushi","856 East Fort Union Blvd.","Midvale","UT","84047","40.6220672","-111.86719180000001"
"Jersey Mike's Subs Midvale","7141 S. Bingham Jct Blvd., #101","Midvale","UT","84047","40.621597099999995","-111.9138225"
"Korean Cuisine","6949 South 1300 East","Midvale","UT","84047","40.6248022","-111.8537829"
"La Costenita","830 West Center Street","Midvale","UT","84047","40.610494200000005","-111.913719"
"Landmark Grill","760 East Ft. Union Blvd.","Midvale","UT","84047","40.6207405","-111.8697839"
"Longhorn Steakhouse Midvale","963 East Fort Union Blvd.","Midvale","UT","84047","40.6229243","-111.8642239"
"Los Machetes","7718 S. Main Street","Midvale","UT","84047","40.6108866","-111.91051999999999"
"Mama's Plantation","7194 South Union Park #A","Midvale","UT","84047","40.6220153","-111.857784"
"Me Kong Café","7777 South State Street","Midvale","UT","84047","40.6099442","-111.89044849999999"
"Mezquite Mexican Grill","265 West 7200 South","Midvale","UT","84047","40.620268599999996","-111.8989342"
"Moochies Meatballs & More","7725 S. State Street","Midvale","UT","84047","40.6107334","-111.8901753"
"Overstock.com","799 W. Colliseum Way","Midvale","UT","84047","40.618727899999996","-111.9132884"
"Pizza Pie Café Midvale","751 East Fort Union Blvd.","Midvale","UT","84047","40.6221744","-111.870069"
"Player's Sports Grill Midvale","718 W. Colosseum Way","Midvale","UT","84047","40.6174463","-111.91633399999999"
"Red Corner","46 West 7200 South","Midvale","UT","84047","40.621047999999995","-111.89244599999999"
"Royal South Seas","7444 South State Street","Midvale","UT","84047","40.616140699999995","-111.89106459999999"
"Rumbi Island Grill Midvale","936 E. Ft. Union Blvd  #66","Midvale","UT","84047","40.6214301","-111.864773"
"Savage Services Building","901 W. Legacy Center W.","Midvale","UT","84047","40.6200768","-111.9163712"
"Savage Services Building","901 W. Legacy Center Way","Midvale","UT","84047","40.6200768","-111.9163712"
"Scofy's Social Club","7176 South 900 East","Midvale","UT","84047","40.6208524","-111.866678"
"Smart Cookie","7710 S. Union Park Avenue","Midvale","UT","84047","40.6115326","-111.8552191"
"Su Casa","6878 South State Street","Midvale","UT","84047","40.6264068","-111.89043319999999"
"Sweet Ginger","220 W. 7200 South","Midvale","UT","84047","40.6213335","-111.89820279999999"
"Sweet Tooth Fairy Midvale","1140 Fort Union","Midvale","UT","84047","40.623568","-111.86041770000001"
"Taco Bell Midvale #33158","157 West 7200 South","Midvale","UT","84047","40.6206713","-111.8960562"
"The Junction (Midvale)","740 W. Blue Vista Lake #6A","Midvale","UT","84047","40.6196477","-111.91153369999999"
"Tsunami Midvale","7628 Union Park Ave.","Midvale","UT","84047","40.6120921","-111.8563939"
"Wasatch Broiler and Grill","7663 South Union Park Avenue","Midvale","UT","84070","40.6119336","-111.8558795"
"Wendy's # 6065","7035 South 900 East","Midvale","UT","84047","40.6234884","-111.8654702"
"Wienerschnitzel Midvale","7063 South 900 East","Midvale","UT","84047","40.6228974","-111.86589620000001"
"Wild Ginger Midvale","720 West 7200 South","Midvale","UT","84047","40.6209658","-111.90942439999999"
"Yi Sushi Bistro","6957 S. State Street","Midvale","UT","84047","40.6244805","-111.88984239999999"
"Acqua Recovery","100 N. Johnson Mill Road","Midway","UT","84049","40.511942499999996","-111.45288389999999"
"Chateau Recovery","375 Rainbow Lane","Midway","UT","84049","40.5185945","-111.48342660000002"
"Homestead Resort","700 North Homestead Dr.","Midway","UT","84049","40.5223594","-111.4844565"
"Soldier Hollow Grill","1370 W. Soldier Holllow Dr.","Midway","UT","84049","40.4815822","-111.4977514"
"Zermatt Resort #1","784 Resort Drive","Midway","UT","84049","40.5247616","-111.4896063"
"Zermatt Resort #2","784 Resort Drive","Midway","UT","84049","40.5247616","-111.4896063"
"Wendy's Moab","260 N. Main Street","Moab","UT","84532","38.577191","-109.55033879999999"
"Applebee's #12","6123 S. State Street","Murray","UT","84107","40.637521899999996","-111.88860559999999"
"Aspen Ridge Transitional Rehab","963 E. 6600 South","Murray","UT","84121","40.6320929","-111.86335389999999"
"Brio Tuscan Grill Murray","6175 S. State Street","Murray","UT","84107","40.636367199999995","-111.88825849999999"
"California Pizza Kitchen FP","6227 South State Street","Murray","UT","84107","40.634968","-111.888777"
"Chelitos Deli","5286 South 320 West # C174","Murray","UT","84107","40.655854399999996","-111.9004806"
"Chick-Fil-A Fashion Place","6191 S. State Street, Ste #348","Murray","UT","84107","40.638166299999995","-111.8888049"
"Chick-Fil-A Murray","5175 South State Street","Murray","UT","84107","40.659061400000006","-111.8878648"
"Costa Vida Murray","4361 South State Street","Murray","UT","84107","40.6760622","-111.8877436"
"Dairy Queen Murray","6191 S. State Street","Murray","UT","84107","40.638166299999995","-111.8888049"
"Del Taco Murray","5672 South 900 East","Murray","UT","84121","40.647394399999996","-111.8665827"
"Denny’s Murray","420 West 4500 South","Murray","UT","84123","40.6748372","-111.9026884"
"FPM Corner Bakery","6191 S. State Street","Murray","UT","84107","40.638166299999995","-111.8888049"
"FPM Food Court","6191 S. State Street","Murray","UT","84107","40.638166299999995","-111.8888049"
"FPM Trash Compactor","6191 S. State Street","Murray","UT","84107","40.638166299999995","-111.8888049"
"Greek Souvlaki Murray","5692 South 900 East","Murray","UT","84121","40.6468083","-111.8671569"
"Jason's Deli Murray","184 E. Winchester Ave.","Murray","UT","84107","40.6324179","-111.886465"
"Jersey Mike's Subs Murray","5291 South State Street","Murray","UT","84107","40.656351699999995","-111.8873522"
"Jinya Ramen Bar","5905 S. State Street","Murray","UT","84107","40.6425372","-111.88857259999999"
"Kevin's Fried Chicken","524 W. 4500 South","Murray","UT","84123","40.6752263","-111.9060476"
"Khan Curry House","6657 S. State Street, Ste L","Murray","UT","84107","40.6290731","-111.8891501"
"Nordstrom Fashion Place","6191 S. State Street #200","Murray","UT","84107","40.638166299999995","-111.8888049"
"Olive Garden Murray #0021190","6305 S. State Street","Murray","UT","84107","40.634232499999996","-111.888588"
"Olympus Ranch #5349","971 East 5600 South","Murray","UT","84121","40.6502785","-111.8644294"
"Plaza 4500","544 West 4500 South","Murray","UT","84107","40.675123","-111.90650629999999"
"Prohibition","151 East 6100 South","Murray","UT","84107","40.6387431","-111.8868574"
"Red Lobster #289","298 East Winchester","Murray","UT","84107","40.632144499999995","-111.8821377"
"Red Robin Murray","316 East Winchester","Murray","UT","84107","40.6323201","-111.88122299999999"
"Rumbi Island Grill Murray","5269 South State St.","Murray","UT","84107","40.65671940000001","-111.8869199"
"Scaddy's","5430 South 900 East","Murray","UT","84107","40.6528211","-111.8671191"
"Southern Christian Church","1881 East Vine Street","Murray","UT","84121","40.6408632","-111.83855679999999"
"Soys Sushi Bar & Grill","4923 S. State Street","Murray","UT","84107","40.664736600000005","-111.8873828"
"Taco Bell Murray #33166","6111 S. State Street","Murray","UT","84107","40.638148799999996","-111.8888211"
"Taquería El Nuevo Rey","4375 S. State Street","Murray","UT","84107","40.6756406","-111.88721439999999"
"The Chinese Cuisine","548 West 4500 South","Murray","UT","84123","40.674603","-111.90541789999999"
"Wendy's # 6066","5648 South 900 East","Murray","UT","84121","40.6481341","-111.86657869999999"
"Wendy's # 6067","484 West 4500 South","Murray","UT","84123","40.6749745","-111.90509589999999"
"Willy Bertos","919 East 4500 South","Murray","UT","84117","40.674603","-111.864906"
"Winger's Murray","4790 South State St.","Murray","UT","84107","40.6673435","-111.8888862"
"Denny’s Nephi","1597 S. Main","Nephi","UT","84648","39.685638999999995","-111.8364249"
"Taco Time Nephi","1155 East State Hwy 132","Nephi","UT","84648","39.71183930000001","-111.8140928"
"Kneaders Bakery & Café","1675 N Main Street","North Logan","UT","84341","41.762982","-111.83466299999999"
"Taco Bell Logan N. #33157","1500 N. Main Street","North Logan","UT","84321","41.76001480000001","-111.83382569999999"
"CSM Bakery","1400 West 2700 North","North Ogden","UT","84404","41.3074728","-112.01315179999999"
"El Durango Mexican Restaurant","2369 North 400 East","North Ogden","UT","84414","41.301541","-111.96929399999999"
"Pizza Pie Café N. Ogden","1970 N. Washington Blvd.","North Ogden","UT","84414","41.293839999999996","-111.96832049999999"
"Wendy's # 6068","2594 North 400 East","North Ogden","UT","84414","41.3051971","-111.9680162"
"Atlantis Burgers NSL","10 N. US Highway 89","North Salt Lake","UT","84054","40.8421062","-111.9097535"
"Chile Amor Authentic Mexican Grill","220 South Hwy 89","North Salt Lake","UT","84054","40.837384199999995","-111.9126447"
"Empire Chinese Gourmet","488 East 1100 North","North Salt Lake","UT","84054","40.860641199999996","-111.8997641"
"Kneaders Bakery & Café","1050 North 500 East","North Salt Lake","UT","84054","40.8605674","-111.89883789999999"
"La Montana Mexican Restaurant","386 N. Redwood Road #107","North Salt Lake","UT","84054","40.8487945","-111.929148"
"Nacho House Mexican Grill","15 S. Hwy 89","North Salt Lake","UT","84054","40.8413797","-111.90988689999999"
"NSL Complex","420 North Redwood Road","North Salt Lake","UT","84054","40.84952","-111.92908879999999"
"Orchard Lanes","30 South 130 East","North Salt Lake","UT","84054","40.841284","-111.90916209999999"
"Taco Time NSL","496 East 1100 North","North Salt Lake","UT","84064","40.8612915","-111.89925740000001"
"Road Island Diner","981 W. Weber Canyon Rd.","Oakley","UT","84055","40.7160146","-111.29982849999999"
"Arby’s #5749","275 E. 12th Street","Ogden","UT","84404","41.243982200000005","-111.9731671"
"Big Jim's Burgers Harrison","3511 Harrison Blvd.","Ogden","UT","84403","41.199096499999996","-111.9493085"
"Big Jim's Burgers Ogden","2922 S. 1900 West","Ogden","UT","84401","41.212075999999996","-112.0250245"
"Black Bear Diner Ogden","366 12th Street","Ogden","UT","84404","41.2446542","-111.97147679999999"
"'Bout Time Pub & Grub Ogden","3651 Wall Ave., #1232","Ogden","UT","84648","41.1952878","-111.9820242"
"Boyer Co. The Junction*","2400 Washington Blvd.","Ogden","UT","84401","41.222654","-111.9701063"
"Brixton Baked Potato","2386 Kiesel Ave","Ogden","UT","84401","41.222941399999996","-111.97164509999999"
"Cereal Food Processors","220 West 30th Street","Ogden","UT","84401","41.211461","-111.982727"
"Cereal Food Processors (S D)","220 West 30th Street","Ogden","UT","84401","41.211461","-111.982727"
"Club Wet","2706 S. 1900 West","Ogden","UT","84404","41.216685399999996","-112.02487330000001"
"Costa Vida Ogden","334 23rd Street","Ogden","UT","84401","41.2251439","-111.97257429999999"
"Denny’s Ogden","1250 Washington Blvd.","Ogden","UT","84404","41.243183699999996","-111.9695155"
"Dylan’s Drive Inn Ogden","981 12th Street","Ogden","UT","84404","41.2437239","-111.9538757"
"Eastern Winds","3740 Washington Blvd.","Ogden","UT","84403","41.195291","-111.97054899999999"
"Even Stevens Ogden","2214 Washington Blvd.","Ogden","UT","84404","41.2264741","-111.9699308"
"Freddy's Frozen Custard & Steakburgers","235 12th Street","Ogden","UT","84404","41.243929","-111.9746823"
"Golden Jade","4848 Harrison Blvd.","Ogden","UT","84403","41.1754397","-111.9487245"
"Hearth on 25th","195 25th Street","Ogden","UT","84401","41.2204877","-111.9766087"
"Jade Buffet","179 Harrisville Blvd.","Ogden","UT","84404","41.2596065","-111.9709882"
"Javier’s Ogden","703 Washington Blvd.","Ogden","UT","84403","41.2515212","-111.9704149"
"Jeremiah’s","1307 West 1200 South","Ogden","UT","84404","41.244234999999996","-112.0114613"
"Karen's Café","195 25th Street #4","Ogden","UT","84401","41.2204877","-111.9766087"
"Kneaders Bakery & Café","1953 Washington Blvd.","Ogden","UT","84401","41.232555","-111.97093799999999"
"Kobe","6024 South 1550 East","Ogden","UT","84405","41.1533459","-111.9383008"
"Lee's Marketplace Ogden","2645 N. Washington Blvd.","Ogden","UT","84414","41.3068767","-111.96872019999999"
"Legacy House of Ogden","5526 S. Adams Avenue","Ogden","UT","84405","41.1640028","-111.96785650000001"
"Longhorn Steakhouse Ogden","3647 Wall Avenue","Ogden","UT","84401","41.1969754","-111.98004739999999"
"Megaplex @ The Junction","2351 Kiesel Avenue","Ogden","UT","84401","41.2242816","-111.97204769999999"
"Natural Grocers (Ogden)","270 12th Street","Ogden","UT","84404","41.2450067","-111.97337019999999"
"Pilot Travel Center/Taco Bell","1670 West 12th Street","Ogden","UT","84404","41.2453451","-112.0193858"
"Rancheritos Ogden","3527 S. Washington Blvd.","Ogden","UT","84403","41.1991314","-111.9714628"
"Salon Las Rocas","3050 Scott Lane","Ogden","UT","84401","41.2103216","-112.02796"
"Sitara of India Ogden","3585 Harrison Blvd.","Ogden","UT","84403","41.1981162","-111.9497478"
"Taco Bell 12th St.#33172","365 E 12th Street","Ogden","UT","84404","41.244002300000005","-111.9709627"
"Taco Bell Harrison #33161","4312 Harrison Blvd.","Ogden","UT","84403","41.1844209","-111.9487022"
"Tailgater's Grill","2261 Kiesel Avenue","Ogden","UT","84401","41.2253447","-111.97209850000002"
"Tona","210 25th Street","Ogden","UT","84401","41.220864899999995","-111.9755699"
"Ventanas Restaurant","825 25th Street","Ogden","UT","84401","41.220259999999996","-111.958395"
"Warrens Riverdale","3950 Riverdale Road","Ogden","UT","84404","41.1907816","-111.9795477"
"Wendy's # 6071","1176 Washington Blvd","Ogden","UT","84404","41.2447126","-111.9699119"
"Wendy's # 6072","5710 Harrison Blvd","Ogden","UT","84403","41.158857","-111.939119"
"Wing Nutz Ogden","2332 Kiesel Avenue","Ogden","UT","84401","41.22412","-111.97119119999999"
"Wing Wah","465 12th Street","Ogden","UT","84405","41.243840899999995","-111.9684652"
"Zhangs Chopstix Chinese Cuisine","4510 Harrison Blvd.","Ogden","UT","84403","41.181094","-111.94836250000002"
"Zucca Trattoria","225 25th Street","Ogden","UT","84401","41.220542099999996","-111.9753197"
"Aloha Grill","374 E. University Pkwy","Orem","UT","84057","40.272151","-111.68715979999999"
"Applebee's #1028","290 W. 1300 South","Orem","UT","84058","40.273972","-111.702148"
"Asahi","1470 N. State Street","Orem","UT","84057","40.324225","-111.7060123"
"Black Bear Diner Orem","771 University Pkwy","Orem","UT","84097","40.273526","-111.67718649999999"
"California Pizza Kitchen Orem","575 E. Univeristy Pkwy, B-28","Orem","UT","84097","40.2751154","-111.6813505"
"Callie's Café","466 North State Street","Orem","UT","84057","40.305698","-111.69826119999999"
"Callie's Café (inside sump)","466 North State Street","Orem","UT","84057","40.305698","-111.69826119999999"
"Carrabbas Italian Grill","683 E. University Pkwy","Orem","UT","84097","40.273633","-111.6794063"
"Center for Change","1790 North State Street","Orem","UT","84057","40.3299962","-111.7083768"
"Chef Gao Orem","820 East 800 North","Orem","UT","84097","40.3107268","-111.6759673"
"Chef's Table","2005 E. State Street","Orem","UT","84097","40.2625374","-111.6774851"
"Chick-Fil-A Orem","121 North State Street","Orem","UT","84057","40.2995613","-111.69664519999999"
"Chili’s Orem #0909 Orem","122 East 1300 South","Orem","UT","84058","40.272955800000005","-111.6922494"
"Chinese Gourmet Orem","1428 North State","Orem","UT","84057","40.323465999999996","-111.7060037"
"Costa Vida Orem @ University","575 E University Parkway #B-1","Orem","UT","84097","40.2751154","-111.6813505"
"Costa Vida Orem State","1621 N. State Street","Orem","UT","84057","40.327151","-111.7106785"
"Culvers Orem","1211 West 800 North","Orem","UT","84057","40.3112889","-111.7240274"
"Dairy Queen Orem","810 East 800 North","Orem","UT","84097","40.311552999999996","-111.6761"
"Del Taco Orem North","1599 North State","Orem","UT","84057","40.3262844","-111.70847870000001"
"Del Taco Orem South","1055 South State Street","Orem","UT","84097","40.277792999999996","-111.68588589999999"
"Denny’s Orem","485 North State St.","Orem","UT","84057","40.3063169","-111.699508"
"Dickey*s Barbecue Orem","1385 South State Street","Orem","UT","84097","40.2717315","-111.68329879999999"
"Einstein Bros. Bagels","556 East 1300 South","Orem","UT","84097","40.272862499999995","-111.6820255"
"Golden Corral Orem","225 West 1300 South","Orem","UT","84058","40.2734678","-111.70003170000001"
"Great China Restaurant","1632 S. State Street","Orem","UT","84058","40.2674744","-111.6820915"
"Hang Time","1340 South Sandhill Road","Orem","UT","84057","40.2724149","-111.7139823"
"Iceberg Drive Inn Orem","180 North State Street","Orem","UT","84057","40.3000748","-111.6958483"
"Iggy’s Sports Grill Orem","1087 S. 750 East","Orem","UT","84058","40.277133","-111.67705579999999"
"IHC Orem Community Hospital","331 N. 400 West","Orem","UT","84057","40.3033995","-111.7055487"
"IN-N-OUT BURGER #235","350 East University Pkwy","Orem","UT","84057","40.2731175","-111.6866101"
"Jasmine Thai Lao Cuisine","430 West 800 North","Orem","UT","84057","40.3121502","-111.7075581"
"Jersey Mike's Subs Orem","73 South State Street","Orem","UT","84058","40.295756399999995","-111.69429099999999"
"Kohinoor","75 S. State Street","Orem","UT","84058","40.295701099999995","-111.69392479999999"
"Krispy Kreme Orem","417 West 1300 South","Orem","UT","84058","40.2732597","-111.70505899999999"
"La Carreta","340 East 1200 South","Orem","UT","84097","40.2748753","-111.6863903"
"La Fountain Orem","294 N. State Street","Orem","UT","84057","40.3024947","-111.69675540000001"
"Lunch Boxes","48 West 300 North","Orem","UT","84053","40.303073","-111.69657579999999"
"Milagros","966 West 800 North","Orem","UT","84057","40.3123399","-111.72095549999999"
